Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI
2016-03-15,0.00,100.00,100.00,100.00,100.00,99.85,500
2016-03-22,0.00,100.00,100.00,100.00,100.00,99.85,500
2016-03-29,0.00,100.00,100.00,100.00,100.00,99.85,500
2016-04-05,0.00,100.00,100.00,100.00,100.00,99.85,500
2016-04-12,0.00,100.00,100.00,100.00,100.00,99.85,500
2016-04-19,0.00,100.00,100.00,100.00,100.00,6.76,407
2016-04-26,0.00,100.00,100.00,100.00,100.00,6.76,407
2016-05-03,0.00,100.00,100.00,100.00,100.00,6.76,407
2016-05-10,0.00,100.00,100.00,100.00,100.00,6.76,407
2016-05-17,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-05-24,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-05-31,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-06-07,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-06-14,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-06-21,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-06-28,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-07-05,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-07-12,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-07-19,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-07-26,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-08-02,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-08-09,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-08-16,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-08-23,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-08-30,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-09-06,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-09-13,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-09-20,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-09-27,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-10-04,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-10-11,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-10-18,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-10-25,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-11-01,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-11-08,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-11-15,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-11-22,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-11-29,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-12-06,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-12-13,0.00,100.00,100.00,100.00,99.59,6.76,406
2016-12-20,0.00,100.00,100.00,100.00,98.17,0.00,398
2016-12-27,0.00,100.00,100.00,100.00,88.79,0.00,389
2017-01-03,0.00,100.00,100.00,100.00,88.79,0.00,389
2017-01-10,0.00,100.00,99.41,88.86,0.00,0.00,288
2017-01-17,1.28,98.72,88.00,3.67,0.00,0.00,190
2017-01-24,9.49,90.51,42.55,0.00,0.00,0.00,133
2017-01-31,9.49,90.51,42.55,0.00,0.00,0.00,133
2017-02-07,15.61,84.39,24.32,0.00,0.00,0.00,109
2017-02-14,75.15,24.85,0.00,0.00,0.00,0.00,25
2017-02-21,75.15,24.85,0.00,0.00,0.00,0.00,25
2017-02-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-03-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-03-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-03-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-03-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-09-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-09-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-09-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-09-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-10-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-10-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-10-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-10-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-10-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-11-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-11-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-11-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-11-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-12-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-12-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-12-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-12-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-01-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-01-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-01-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-01-23,99.30,0.70,0.00,0.00,0.00,0.00,1
2018-01-30,0.00,100.00,0.00,0.00,0.00,0.00,100
2018-02-06,0.00,100.00,2.87,0.00,0.00,0.00,103
2018-02-13,0.00,100.00,3.27,0.00,0.00,0.00,103
2018-02-20,0.00,100.00,85.95,0.00,0.00,0.00,186
2018-02-27,0.00,100.00,85.95,0.00,0.00,0.00,186
2018-03-06,0.00,100.00,85.95,0.00,0.00,0.00,186
2018-03-13,0.00,100.00,85.95,0.00,0.00,0.00,186
2018-03-20,0.00,100.00,85.95,0.00,0.00,0.00,186
2018-03-27,0.13,99.87,0.00,0.00,0.00,0.00,100
2018-04-03,0.13,99.87,0.03,0.00,0.00,0.00,100
2018-04-10,99.97,0.03,0.00,0.00,0.00,0.00,0
2018-04-17,99.97,0.03,0.00,0.00,0.00,0.00,0
2018-04-24,99.97,0.03,0.00,0.00,0.00,0.00,0
2018-05-01,99.97,0.03,0.00,0.00,0.00,0.00,0
2018-05-08,99.38,0.62,0.00,0.00,0.00,0.00,1
2018-05-15,99.27,0.73,0.00,0.00,0.00,0.00,1
2018-05-22,99.40,0.60,0.00,0.00,0.00,0.00,1
2018-05-29,99.40,0.60,0.00,0.00,0.00,0.00,1
2018-06-05,99.40,0.60,0.00,0.00,0.00,0.00,1
2018-06-12,99.40,0.60,0.00,0.00,0.00,0.00,1
2018-06-19,99.42,0.58,0.00,0.00,0.00,0.00,1
2018-06-26,8.59,91.41,0.00,0.00,0.00,0.00,91
2018-07-03,8.24,91.76,0.00,0.00,0.00,0.00,92
2018-07-10,8.24,91.76,0.00,0.00,0.00,0.00,92
2018-07-17,8.24,91.76,0.00,0.00,0.00,0.00,92
2018-07-24,8.24,91.76,0.00,0.00,0.00,0.00,92
2018-07-31,8.17,91.83,0.00,0.00,0.00,0.00,92
2018-08-07,8.17,91.83,0.00,0.00,0.00,0.00,92
2018-08-14,8.17,91.83,0.00,0.00,0.00,0.00,92
2018-08-21,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-08-28,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-09-04,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-09-11,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-09-18,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-09-25,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-10-02,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-10-09,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-10-16,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-10-23,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-10-30,7.91,92.09,0.00,0.00,0.00,0.00,92
2018-11-06,0.00,100.00,0.00,0.00,0.00,0.00,100
2018-11-13,0.00,100.00,0.00,0.00,0.00,0.00,100
2018-11-20,0.00,100.00,4.94,0.00,0.00,0.00,105
2018-11-27,0.00,100.00,4.94,0.00,0.00,0.00,105
2018-12-04,91.02,8.98,0.00,0.00,0.00,0.00,9
2018-12-11,91.02,8.98,0.00,0.00,0.00,0.00,9
2018-12-18,91.02,8.98,0.00,0.00,0.00,0.00,9
2018-12-25,91.02,8.98,0.00,0.00,0.00,0.00,9
2019-01-01,91.02,8.98,0.00,0.00,0.00,0.00,9
2019-01-08,91.02,8.98,0.00,0.00,0.00,0.00,9
2019-01-15,91.02,8.98,0.00,0.00,0.00,0.00,9
2019-01-22,91.02,8.98,0.00,0.00,0.00,0.00,9
2019-01-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-09-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-09-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-09-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-09-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-10-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-10-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-10-15,51.74,48.26,0.00,0.00,0.00,0.00,48
2019-10-22,47.16,52.84,0.00,0.00,0.00,0.00,53
2019-10-29,47.16,52.84,0.00,0.00,0.00,0.00,53
2019-11-05,47.16,52.84,0.00,0.00,0.00,0.00,53
2019-11-12,0.00,100.00,0.00,0.00,0.00,0.00,100
2019-11-19,0.00,100.00,0.00,0.00,0.00,0.00,100
2019-11-26,0.00,100.00,0.00,0.00,0.00,0.00,100
2019-12-03,0.00,100.00,0.00,0.00,0.00,0.00,100
2019-12-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-28,0.00,100.00,0.00,0.00,0.00,0.00,100
2020-02-04,0.00,100.00,0.00,0.00,0.00,0.00,100
2020-02-11,0.00,100.00,39.33,0.00,0.00,0.00,139
2020-02-18,0.00,100.00,39.33,0.00,0.00,0.00,139
2020-02-25,0.00,100.00,75.12,0.00,0.00,0.00,175
2020-03-03,0.00,100.00,75.12,0.00,0.00,0.00,175
2020-03-10,0.00,100.00,75.12,0.00,0.00,0.00,175
2020-03-17,0.00,100.00,75.12,0.00,0.00,0.00,175
2020-03-24,0.00,100.00,3.23,0.00,0.00,0.00,103
2020-03-31,0.00,100.00,25.92,0.00,0.00,0.00,126
2020-04-07,0.00,100.00,25.92,0.00,0.00,0.00,126
2020-04-14,0.00,100.00,25.92,0.00,0.00,0.00,126
2020-04-21,0.00,100.00,25.92,0.00,0.00,0.00,126
2020-04-28,0.00,100.00,25.92,0.00,0.00,0.00,126
2020-05-05,0.00,100.00,25.92,0.00,0.00,0.00,126
2020-05-12,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-05-19,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-05-26,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-06-02,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-06-09,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-06-16,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-06-23,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-06-30,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-07-07,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-07-14,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-07-21,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-07-28,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-08-04,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-08-11,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-08-18,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-08-25,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-09-01,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-09-08,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-09-15,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-09-22,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-09-29,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-10-06,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-10-13,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-10-20,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-10-27,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-11-03,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-11-10,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-11-17,0.00,100.00,100.00,0.00,0.00,0.00,200
2020-11-24,0.00,100.00,100.00,6.41,0.00,0.00,206
2020-12-01,0.00,100.00,100.00,6.41,0.00,0.00,206
2020-12-08,0.00,100.00,100.00,100.00,0.00,0.00,300
2020-12-15,0.00,100.00,100.00,100.00,0.00,0.00,300
2020-12-22,0.00,100.00,100.00,100.00,0.00,0.00,300
2020-12-29,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-01-05,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-01-12,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-01-19,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-01-26,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-02-02,0.00,100.00,100.00,0.00,0.00,0.00,200
2021-02-09,0.00,100.00,100.00,0.00,0.00,0.00,200
2021-02-16,0.00,100.00,100.00,0.00,0.00,0.00,200
2021-02-23,0.00,100.00,100.00,0.00,0.00,0.00,200
2021-03-02,0.00,100.00,100.00,0.00,0.00,0.00,200
2021-03-09,0.00,100.00,100.00,17.45,0.00,0.00,217
2021-03-16,0.00,100.00,100.00,17.45,0.00,0.00,217
2021-03-23,0.00,100.00,100.00,44.80,0.00,0.00,245
2021-03-30,0.00,100.00,100.00,44.80,0.00,0.00,245
2021-04-06,0.00,100.00,100.00,44.80,0.00,0.00,245
2021-04-13,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-04-20,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-04-27,0.00,100.00,100.00,100.00,0.00,0.00,300
2021-05-04,0.00,100.00,100.00,100.00,100.00,0.00,400
2021-05-11,0.00,100.00,100.00,100.00,100.00,0.00,400
2021-05-18,0.00,100.00,100.00,100.00,100.00,0.00,400
2021-05-25,0.00,100.00,100.00,100.00,100.00,0.00,400
2021-06-01,0.00,100.00,100.00,100.00,100.00,0.00,400
2021-06-08,0.00,100.00,100.00,100.00,100.00,37.66,438
2021-06-15,0.00,100.00,100.00,100.00,100.00,37.66,438
2021-06-22,0.00,100.00,100.00,100.00,100.00,37.66,438
2021-06-29,0.00,100.00,100.00,100.00,100.00,37.66,438
2021-07-06,0.00,100.00,100.00,100.00,100.00,37.66,438
2021-07-13,0.00,100.00,100.00,100.00,100.00,37.66,438
2021-07-20,0.00,100.00,100.00,100.00,100.00,37.66,438
2021-07-27,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-08-03,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-08-10,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-08-17,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-08-24,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-08-31,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-09-07,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-09-14,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-09-21,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-09-28,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-10-05,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-10-12,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-10-19,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-10-26,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-11-02,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-11-09,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-11-16,0.00,100.00,100.00,100.00,100.00,91.66,492
2021-11-23,0.00,100.00,100.00,100.00,100.00,45.53,446
2021-11-30,0.00,100.00,100.00,100.00,100.00,45.53,446
2021-12-07,0.00,100.00,100.00,100.00,100.00,45.53,446
2021-12-14,0.00,100.00,100.00,100.00,100.00,45.53,446
2021-12-21,0.00,100.00,100.00,100.00,100.00,15.88,416
2021-12-28,0.00,100.00,100.00,100.00,16.10,0.00,316
2022-01-04,0.00,100.00,100.00,100.00,16.10,0.00,316
2022-01-11,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-01-18,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-01-25,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-02-01,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-02-08,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-02-15,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-02-22,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-03-01,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-03-08,0.00,100.00,100.00,100.00,0.00,0.00,300
2022-03-15,0.00,100.00,100.00,100.00,8.36,0.00,308
2022-03-22,0.00,100.00,100.00,100.00,8.36,0.00,308
2022-03-29,0.00,100.00,100.00,100.00,8.36,0.00,308
2022-04-05,0.00,100.00,100.00,100.00,8.36,0.00,308
2022-04-12,0.00,100.00,100.00,100.00,61.35,0.00,361
2022-04-19,0.00,100.00,100.00,100.00,61.35,0.00,361
2022-04-26,0.00,100.00,100.00,100.00,61.35,0.00,361
2022-05-03,0.00,100.00,100.00,100.00,61.35,0.00,361
2022-05-10,0.00,100.00,100.00,100.00,61.35,0.00,361
2022-05-17,0.00,100.00,100.00,100.00,61.35,0.00,361
2022-05-24,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-05-31,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-06-07,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-06-14,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-06-21,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-06-28,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-07-05,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-07-12,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-07-19,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-07-26,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-08-02,0.00,100.00,100.00,100.00,61.35,46.63,408
2022-08-09,0.00,100.00,100.00,100.00,62.43,52.58,415
2022-08-16,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-08-23,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-08-30,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-09-06,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-09-13,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-09-20,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-09-27,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-10-04,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-10-11,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-10-18,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-10-25,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-11-01,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-11-08,0.00,100.00,100.00,100.00,87.92,52.58,441
2022-11-15,0.00,100.00,100.00,100.00,85.32,17.53,403
2022-11-22,0.00,100.00,100.00,100.00,85.32,17.31,403
2022-11-29,0.00,100.00,100.00,100.00,85.32,17.31,403
2022-12-06,0.00,100.00,100.00,100.00,85.32,17.31,403
2022-12-13,0.00,100.00,100.00,100.00,25.25,0.00,325
2022-12-20,0.00,100.00,100.00,100.00,25.25,0.00,325
2022-12-27,0.00,100.00,100.00,100.00,25.25,0.00,325
2023-01-03,0.00,100.00,100.00,26.28,1.97,0.00,228
2023-01-10,0.00,100.00,100.00,1.68,0.00,0.00,202
2023-01-17,0.00,100.00,100.00,0.21,0.00,0.00,200
2023-01-24,0.00,100.00,100.00,0.00,0.00,0.00,200
2023-01-31,0.00,100.00,100.00,0.00,0.00,0.00,200
2023-02-07,0.00,100.00,91.14,0.00,0.00,0.00,191
2023-02-14,0.00,100.00,91.14,0.00,0.00,0.00,191
2023-02-21,0.00,100.00,91.14,0.00,0.00,0.00,191
2023-02-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-03-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-03-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-03-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-03-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-04-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-04-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-04-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-04-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-05-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-05-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-05-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-05-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-05-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-06-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-06-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-06-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-06-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-07-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-07-11,100.00,0.00,0.00,0.00,0.00,0.00,0
